"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"524",3,1,2,1,1,1,1,0,1,0,1
"525",3,2,2,2,2,1,-1,0,-1,-1,3
"526",2,2,1,3,2,0,0,1,1,0,2
"527",3,2,1,1,1,1,1,-1,0,-1,2
"528",2,3,1,2,3,0,1,-1,1,1,1
"529",1,2,1,1,1,1,0,1,0,1,2
"530",2,2,2,2,2,-1,0,-1,-1,-1,1
"531",2,1,3,2,1,0,1,1,0,1,1
"532",2,1,1,1,1,1,-1,0,-1,1,1
"533",3,1,2,3,1,1,-1,1,1,0,2
"534",2,1,1,1,1,0,1,0,1,-1,1
"535",2,2,2,2,2,0,-1,-1,-1,1,3
"536",1,3,2,1,3,1,1,0,1,0,2
"537",1,1,1,1,2,-1,0,-1,1,0,2
"538",1,2,3,1,2,-1,1,1,0,1,3
"539",1,1,1,1,1,1,0,1,-1,-1,1
"540",2,2,2,2,1,-1,-1,-1,1,0,3
"541",3,2,1,3,2,1,0,1,0,1,2
"542",1,1,1,2,3,0,-1,1,0,-1,2
"543",2,3,1,2,3,1,1,0,1,-1,3
"544",1,1,1,1,1,0,1,-1,-1,0,1
"545",2,2,2,1,3,-1,-1,1,0,0,3
"546",2,1,3,2,1,0,1,0,1,0,2
"547",1,1,2,3,1,-1,1,0,-1,1,2
"548",3,1,2,3,3,1,0,1,-1,1,3
"549",1,1,1,1,1,1,-1,-1,0,-1,1
"550",2,2,1,3,2,-1,1,0,0,1,3
"551",1,3,2,1,3,1,0,1,0,0,2
"552",1,2,3,1,2,1,0,-1,1,-1,2
"553",1,2,3,3,3,0,1,-1,1,0,3
"554",1,1,1,1,1,-1,-1,0,-1,0,1
"555",2,1,3,2,3,1,0,0,1,-1,3
"556",3,2,1,3,2,0,1,0,0,0,2
"557",2,3,1,2,1,0,-1,1,-1,-1,2
"558",2,3,3,3,3,1,-1,1,0,1,3
"559",1,1,1,1,1,-1,0,-1,0,0,1
"560",1,3,2,3,1,0,0,1,-1,0,3
"561",2,1,3,2,3,1,0,0,0,0,2
"562",3,1,2,1,3,-1,1,-1,-1,1,2
"563",3,3,3,3,3,-1,1,0,1,-1,3
"564",1,1,1,1,1,0,-1,0,0,0,1
"565",3,2,3,1,1,0,1,-1,0,1,3
"566",1,3,2,3,1,0,0,0,0,-1,2
"567",1,2,1,3,2,1,-1,-1,1,1,2
"568",3,3,3,3,3,1,0,1,-1,1,3
"569",1,1,1,1,1,-1,0,0,0,-1,1
"570",2,3,1,1,1,1,-1,0,1,1,3
"571",3,2,3,1,2,0,0,0,-1,1,2
"572",2,1,3,2,1,-1,-1,1,1,-1,2
"573",3,3,3,3,3,0,1,-1,1,-1,3
"574",1,1,1,1,1,0,0,0,-1,1,1
"575",3,1,1,1,1,-1,0,1,1,0,3
"576",2,3,1,2,2,0,0,-1,1,1,2
"577",1,3,2,1,1,-1,1,1,-1,-1,2
"578",3,3,3,3,3,1,-1,1,-1,0,3
"579",1,1,1,1,2,0,0,-1,1,0,1
"580",1,1,1,1,1,0,1,1,0,1,3
"581",3,1,2,2,2,0,-1,1,1,-1,2
"582",3,2,1,1,1,1,1,-1,-1,0,2
"583",3,3,3,3,3,-1,1,-1,0,-1,3
"584",1,1,1,2,3,0,-1,1,0,0,1
"585",1,1,1,1,1,1,1,0,1,-1,3
"586",1,2,2,2,1,-1,1,1,-1,-1,2
"587",2,1,1,1,3,1,-1,-1,0,-1,2
"588",3,3,3,3,3,1,-1,0,-1,-1,3
"589",1,1,2,3,2,-1,1,0,0,1,1
"590",1,1,1,1,1,1,0,1,-1,-1,3
"591",2,2,2,1,1,1,1,-1,-1,0,2
"592",1,1,1,3,2,-1,-1,0,-1,0,2
"593",3,3,3,3,3,-1,0,-1,-1,-1,3
"594",1,2,3,2,3,1,0,0,1,0,1
"595",1,1,1,1,1,0,1,-1,-1,-1,3
"596",2,2,1,1,1,1,-1,-1,0,1,2
"597",1,1,3,2,1,-1,0,-1,0,1,2
"598",3,3,3,3,3,0,-1,-1,-1,1,2
"599",2,3,2,3,3,0,0,1,0,0,1
"600",1,1,1,1,1,1,-1,-1,-1,1,3
"601",2,1,1,1,3,-1,-1,0,1,0,2
"602",1,3,2,1,3,0,-1,0,1,1,2
"603",3,3,3,3,3,1,1,-1,1,1,3
"604",3,3,3,3,3,1,-1,1,1,-1,1
"605",3,3,3,3,1,-1,1,1,-1,0,1
"606",3,3,3,1,1,1,1,-1,0,0,2
"607",3,3,1,1,2,1,-1,0,0,-1,1
"608",3,1,1,2,1,-1,0,0,-1,0,3
"609",1,1,2,1,3,0,0,-1,0,0,2
"610",1,2,1,3,2,0,-1,0,0,-1,1
"611",2,1,3,2,1,-1,0,0,-1,-1,3
"612",1,3,2,1,3,0,0,-1,-1,0,2
"613",3,2,1,3,2,0,-1,-1,0,-1,3
"614",2,1,3,2,3,-1,-1,0,-1,0,1
"615",1,3,2,3,1,-1,0,-1,0,0,1
"616",3,2,3,1,1,0,-1,0,0,1,1
"617",2,3,1,1,1,-1,0,0,1,1,1
"618",3,1,1,1,1,0,0,1,1,1,3
"619",1,1,1,1,3,0,1,1,1,1,2
"620",1,1,1,3,2,1,1,1,1,0,1
"621",1,1,3,2,1,1,1,1,0,1,3
"622",1,3,2,1,3,1,1,0,1,1,2
"623",3,2,1,3,2,1,0,1,1,-1,1
"624",2,1,3,2,1,0,1,1,-1,1,3
"625",1,3,2,1,3,1,1,-1,1,-1,2
"626",3,2,1,3,2,1,-1,1,-1,-1,1
"627",2,1,3,2,1,-1,1,-1,-1,1,3
"628",1,3,2,1,3,1,-1,-1,1,0,3
"629",3,2,1,3,3,-1,-1,1,0,0,3
"630",2,1,3,3,3,-1,1,0,0,0,2
"631",1,3,3,3,2,1,0,0,0,1,2
"632",3,3,3,2,2,0,0,0,1,-1,1
"633",3,3,2,2,1,0,0,1,-1,1,3
"634",3,2,2,1,3,0,1,-1,1,-1,1
"635",2,2,1,3,1,1,-1,1,-1,0,2
"636",2,1,3,1,2,-1,1,-1,0,-1,1
"637",1,3,1,2,1,1,-1,0,-1,1,3
"638",3,1,2,1,3,-1,0,-1,1,0,2
"639",1,2,1,3,2,0,-1,1,0,-1,1
"640",2,1,3,2,1,-1,1,0,-1,-1,2
"641",1,3,2,1,2,1,0,-1,-1,-1,1
"642",3,2,1,2,1,0,-1,-1,-1,1,3
"643",2,1,2,1,3,-1,-1,-1,1,0,2
"644",1,2,1,3,2,-1,-1,1,0,-1,1
"645",2,1,3,2,1,-1,1,0,-1,1,1
"646",1,3,2,1,1,1,0,-1,1,1,1
"647",3,2,1,1,1,0,-1,1,1,1,1
"648",2,1,1,1,1,-1,1,1,1,0,1
"649",1,1,1,1,1,1,1,1,0,1,1
"650",1,1,1,1,1,1,1,0,1,-1,2
"651",1,1,1,1,2,1,0,1,-1,0,3
"652",1,1,1,2,3,0,1,-1,0,0,2
"653",1,1,2,3,2,1,-1,0,0,0,3
"654",1,2,3,2,3,-1,0,0,0,1,1
"655",2,3,2,3,1,0,0,0,1,1,2
"656",3,2,3,1,2,0,0,1,1,-1,3
"657",2,3,1,2,3,0,1,1,-1,-1,1
"658",3,1,2,3,1,1,1,-1,-1,-1,3
"659",1,2,3,1,3,1,-1,-1,-1,0,2
"660",2,3,1,3,2,-1,-1,-1,0,-1,3
"661",3,1,3,2,3,-1,-1,0,-1,-1,3
"662",1,3,2,3,3,-1,0,-1,-1,1,2
"663",3,2,3,3,2,0,-1,-1,1,-1,2
"664",2,3,3,2,2,-1,-1,1,-1,-1,2
"665",3,3,2,2,2,-1,1,-1,-1,1,1
"666",3,2,2,2,1,1,-1,-1,1,1,3
"667",2,2,2,1,3,-1,-1,1,1,0,1
"668",2,2,1,3,1,-1,1,1,0,1,2
"669",2,1,3,1,2,1,1,0,1,-1,3
"670",1,3,1,2,3,1,0,1,-1,1,2
"671",3,1,2,3,2,0,1,-1,1,0,3
"672",1,2,3,2,3,1,-1,1,0,0,1
"673",2,3,2,3,1,-1,1,0,0,-1,2
"674",3,2,3,1,2,1,0,0,-1,-1,3
"675",2,3,1,2,3,0,0,-1,-1,0,2
"676",3,1,2,3,2,0,-1,-1,0,-1,3
"677",1,2,3,2,3,-1,-1,0,-1,1,1
"678",2,3,2,3,1,-1,0,-1,1,-1,2
"679",3,2,3,1,2,0,-1,1,-1,-1,3
"680",2,3,1,2,3,-1,1,-1,-1,0,1
"681",3,1,2,3,1,1,-1,-1,0,-1,1
"682",1,2,3,1,1,-1,-1,0,-1,-1,3
"683",2,3,1,1,3,-1,0,-1,-1,-1,2
"684",3,1,1,3,2,0,-1,-1,-1,0,3
"685",1,1,3,2,3,-1,-1,-1,0,0,1
"686",1,3,2,3,1,-1,-1,0,0,1,2
"687",3,2,3,1,2,-1,0,0,1,-1,2
"688",2,3,1,2,2,0,0,1,-1,-1,2
"689",3,1,2,2,2,0,1,-1,-1,-1,2
"690",1,2,2,2,2,1,-1,-1,-1,-1,2
"691",2,2,2,2,2,-1,-1,-1,-1,-1,2
"692",2,2,2,2,2,-1,-1,-1,-1,-1,2
"693",2,2,2,2,2,-1,-1,-1,-1,-1,2
"694",2,2,2,2,2,-1,-1,-1,-1,-1,2
"695",2,2,2,2,2,-1,-1,-1,-1,-1,2
"696",2,2,2,2,2,-1,-1,-1,-1,-1,2
"697",2,2,2,2,2,-1,-1,-1,-1,-1,2
"698",2,2,2,2,2,-1,-1,-1,-1,-1,1
"699",2,2,2,2,1,-1,-1,-1,-1,1,2
"700",2,2,2,1,2,-1,-1,-1,1,-1,2
"701",2,2,1,2,2,-1,-1,1,-1,1,2
"702",2,1,2,2,2,-1,1,-1,1,-1,3
"703",3,1,1,3,1,0,0,1,0,1,1
"704",1,1,3,1,1,0,1,0,1,-1,1
"705",1,3,1,1,1,1,0,1,-1,1,3
"706",3,1,1,1,3,0,1,-1,1,1,2
"707",1,1,1,3,2,1,-1,1,1,1,3
"708",1,1,3,2,3,-1,1,1,1,1,1
"709",1,3,2,3,1,1,1,1,1,-1,1
"710",3,2,3,1,1,1,1,1,-1,1,2
"711",2,3,1,1,2,1,1,-1,1,1,3
"712",3,1,1,2,3,1,-1,1,1,0,2
"713",1,1,2,3,2,-1,1,1,0,0,3
"714",1,2,3,2,3,1,1,0,0,0,1
"715",2,3,2,3,1,1,0,0,0,0,2
"716",3,2,3,1,2,0,0,0,0,0,3
"717",2,3,1,2,3,0,0,0,0,0,2
"718",3,1,2,3,2,0,0,0,0,-1,2
"719",1,2,3,2,2,0,0,0,-1,-1,2
"720",2,3,2,2,2,0,0,-1,-1,-1,2
"721",3,2,2,2,2,0,-1,-1,-1,-1,2
"722",2,2,2,2,2,-1,-1,-1,-1,-1,1
"723",2,2,2,2,1,-1,-1,-1,-1,1,3
"724",2,2,2,1,3,-1,-1,-1,1,0,2
"725",2,2,1,3,2,-1,-1,1,0,-1,2
"726",2,1,3,2,2,-1,1,0,-1,1,3
"727",1,3,2,2,3,1,0,-1,1,1,1
"728",3,2,2,3,1,0,-1,1,1,1,2
"729",2,2,3,1,2,-1,1,1,1,0,2
"730",2,3,1,2,2,1,1,1,0,1,3
"731",3,1,2,2,3,1,1,0,1,-1,3
"732",1,2,2,3,3,1,0,1,-1,1,1
"733",2,2,3,3,1,0,1,-1,1,1,1
"734",2,3,3,1,1,1,-1,1,1,1,1
"735",3,3,1,1,1,-1,1,1,1,-1,1
"736",3,1,1,1,1,1,1,1,-1,-1,1
"737",1,1,1,1,1,1,1,-1,-1,0,2
"738",1,1,1,1,2,1,-1,-1,0,1,3
"739",1,1,1,2,3,-1,-1,0,1,0,1
"740",1,1,2,3,1,-1,0,1,0,-1,1
"741",1,2,3,1,1,0,1,0,-1,1,3
"742",2,3,1,1,3,1,0,-1,1,-1,3
"743",3,1,1,3,3,0,-1,1,-1,0,2
"744",1,1,3,3,2,-1,1,-1,0,0,3
"745",1,3,3,2,3,1,-1,0,0,0,1
"746",3,3,2,3,1,-1,0,0,0,-1,1
"747",3,2,3,1,1,0,0,0,-1,1,2
"748",2,3,1,1,2,0,0,-1,1,1,3
"749",3,1,1,2,3,0,-1,1,1,0,1
"750",1,1,2,3,1,-1,1,1,0,-1,1
"751",1,2,3,1,1,1,1,0,-1,1,2
"752",2,3,1,1,2,1,0,-1,1,1,3
"753",3,1,1,2,3,0,-1,1,1,0,2
"754",1,1,2,3,2,-1,1,1,0,0,3
"755",1,2,3,2,3,1,1,0,0,0,3
"756",2,3,2,3,3,1,0,0,0,-1,3
"757",3,2,3,3,3,0,0,0,-1,0,1
"758",2,3,3,3,1,0,0,-1,0,1,2
"759",3,3,3,1,2,0,-1,0,1,-1,2
"760",3,3,1,2,2,-1,0,1,-1,0,3
"761",3,1,2,2,3,0,1,-1,0,1,1
"762",1,2,2,3,1,1,-1,0,1,1,2
"763",2,2,3,1,2,-1,0,1,1,0,3
"764",2,3,1,2,3,0,1,1,0,0,3
"765",3,1,2,3,3,1,1,0,0,1,1
"766",1,2,3,3,1,1,0,0,1,1,2
"767",2,3,3,1,2,0,0,1,1,0,2
"768",3,3,1,2,2,0,1,1,0,0,2
"769",3,1,2,2,2,1,1,0,0,0,2
"770",1,2,2,2,2,1,0,0,0,1,3
"771",2,2,2,2,3,0,0,0,1,0,1
"772",2,2,2,3,1,0,0,1,0,0,1
"773",2,2,3,1,1,0,1,0,0,-1,1
"774",2,3,1,1,1,1,0,0,-1,1,3
"775",3,1,1,1,3,0,0,-1,1,1,3
"776",1,1,1,3,3,0,-1,1,1,0,3
"777",1,1,3,3,3,-1,1,1,0,0,3
"778",1,3,3,3,3,1,1,0,0,0,3
"779",3,3,3,3,3,1,0,0,0,0,3
"780",3,3,3,3,3,0,0,0,0,0,3
"781",3,3,3,3,3,0,0,0,0,0,2
"782",3,3,3,3,2,0,0,0,0,-1,2
"783",3,3,3,2,2,0,0,0,-1,-1,2
"784",3,3,2,2,2,0,0,-1,-1,-1,1
"785",3,2,2,2,1,0,-1,-1,-1,1,3
"786",2,2,2,1,3,-1,-1,-1,1,0,1
"787",2,2,1,3,1,-1,-1,1,0,1,1
"788",2,1,3,1,1,-1,1,0,1,1,1
"789",1,3,1,1,1,1,0,1,1,-1,1
"790",3,1,1,1,1,0,1,1,-1,0,1
"791",1,1,1,1,1,1,1,-1,0,-1,1
"792",1,1,1,1,1,1,-1,0,-1,1,3
"793",1,1,1,1,3,-1,0,-1,1,-1,3
"794",1,1,1,3,3,0,-1,1,-1,1,2
"795",1,1,3,3,2,-1,1,-1,1,-1,2
"796",1,3,3,2,2,1,-1,1,-1,-1,2
"797",3,3,2,2,2,-1,1,-1,-1,-1,2
"798",3,2,2,2,2,1,-1,-1,-1,-1,1
"799",2,2,2,2,1,-1,-1,-1,-1,1,2
"800",2,2,2,1,2,-1,-1,-1,1,-1,2
"801",2,2,1,2,2,-1,-1,1,-1,1,3
"802",2,1,2,2,3,-1,1,-1,1,0,3
"803",3,3,2,2,1,0,1,0,-1,1,3
"804",3,2,2,1,3,1,0,-1,1,0,3
"805",2,2,1,3,3,0,-1,1,0,-1,3
"806",2,1,3,3,3,-1,1,0,-1,0,2
"807",1,3,3,3,2,1,0,-1,0,1,3
"808",3,3,3,2,3,0,-1,0,1,-1,3
"809",3,3,2,3,3,-1,0,1,-1,0,1
"810",3,2,3,3,1,0,1,-1,0,-1,1
"811",2,3,3,1,1,1,-1,0,-1,1,1
"812",3,3,1,1,1,-1,0,-1,1,-1,1
"813",3,1,1,1,1,0,-1,1,-1,-1,1
"814",1,1,1,1,1,-1,1,-1,-1,0,1
"815",1,1,1,1,1,1,-1,-1,0,-1,1
"816",1,1,1,1,1,-1,-1,0,-1,0,3
"817",1,1,1,1,3,-1,0,-1,0,0,2
"818",1,1,1,3,2,0,-1,0,0,-1,3
"819",1,1,3,2,3,-1,0,0,-1,0,3
"820",1,3,2,3,3,0,0,-1,0,1,3
"821",3,2,3,3,3,0,-1,0,1,-1,2
"822",2,3,3,3,2,-1,0,1,-1,-1,2
"823",3,3,3,2,2,0,1,-1,-1,1,3
"824",3,3,2,2,3,1,-1,-1,1,0,1
"825",3,2,2,3,1,-1,-1,1,0,-1,1
"826",2,2,3,1,1,-1,1,0,-1,1,3
"827",2,3,1,1,3,1,0,-1,1,-1,3
"828",3,1,1,3,3,0,-1,1,-1,0,2
"829",1,1,3,3,2,-1,1,-1,0,0,2
"830",1,3,3,2,2,1,-1,0,0,-1,2
"831",3,3,2,2,2,-1,0,0,-1,0,3
"832",3,2,2,2,3,0,0,-1,0,0,3
"833",2,2,2,3,3,0,-1,0,0,0,3
"834",2,2,3,3,3,-1,0,0,0,-1,1
"835",2,3,3,3,1,0,0,0,-1,0,1
"836",3,3,3,1,1,0,0,-1,0,1,1
"837",3,3,1,1,1,0,-1,0,1,1,1
"838",3,1,1,1,1,-1,0,1,1,1,1
"839",1,1,1,1,1,0,1,1,1,-1,1
"840",1,1,1,1,1,1,1,1,-1,-1,1
"841",1,1,1,1,1,1,1,-1,-1,0,1
"842",1,1,1,1,1,1,-1,-1,0,0,2
"843",1,1,1,1,2,-1,-1,0,0,-1,2
"844",1,1,1,2,2,-1,0,0,-1,1,3
"845",1,1,2,2,3,0,0,-1,1,0,3
"846",1,2,2,3,3,0,-1,1,0,0,3
"847",2,2,3,3,3,-1,1,0,0,1,1
"848",2,3,3,3,1,1,0,0,1,0,3
"849",3,3,3,1,3,0,0,1,0,1,2
"850",3,3,1,3,2,0,1,0,1,0,3
"851",3,1,3,2,3,1,0,1,0,0,3
"852",1,3,2,3,3,0,1,0,0,-1,3
"853",3,2,3,3,3,1,0,0,-1,0,3
"854",2,3,3,3,3,0,0,-1,0,0,1
"855",3,3,3,3,1,0,-1,0,0,0,2
"856",3,3,3,1,2,-1,0,0,0,-1,2
"857",3,3,1,2,2,0,0,0,-1,0,3
"858",3,1,2,2,3,0,0,-1,0,0,1
"859",1,2,2,3,1,0,-1,0,0,1,2
"860",2,2,3,1,2,-1,0,0,1,0,2
"861",2,3,1,2,2,0,0,1,0,0,3
"862",3,1,2,2,3,0,1,0,0,1,1
"863",1,2,2,3,1,1,0,0,1,1,3
"864",2,2,3,1,3,0,0,1,1,0,2
"865",2,3,1,3,2,0,1,1,0,1,3
"866",3,1,3,2,3,1,1,0,1,-1,3
"867",1,3,2,3,3,1,0,1,-1,1,3
"868",3,2,3,3,3,0,1,-1,1,-1,3
"869",2,3,3,3,3,1,-1,1,-1,0,1
"870",3,3,3,3,1,-1,1,-1,0,-1,2
"871",3,3,3,1,2,1,-1,0,-1,-1,3
"872",3,3,1,2,3,-1,0,-1,-1,0,3
"873",3,1,2,3,3,0,-1,-1,0,1,2
"874",1,2,3,3,2,-1,-1,0,1,-1,3
"875",2,3,3,2,3,-1,0,1,-1,1,1
"876",3,3,2,3,1,0,1,-1,1,0,2
"877",3,2,3,1,2,1,-1,1,0,-1,2
"878",2,3,1,2,2,-1,1,0,-1,1,3
"879",3,1,2,2,3,1,0,-1,1,-1,3
"880",1,2,2,3,3,0,-1,1,-1,0,1
"881",2,2,3,3,1,-1,1,-1,0,1,2
"882",2,3,3,1,2,1,-1,0,1,-1,3
"883",3,3,1,2,3,-1,0,1,-1,1,3
"884",3,1,2,3,3,0,1,-1,1,1,3
"885",1,2,3,3,3,1,-1,1,1,0,1
"886",2,3,3,3,1,-1,1,1,0,-1,2
"887",3,3,3,1,2,1,1,0,-1,-1,2
"888",3,3,1,2,2,1,0,-1,-1,1,1
"889",3,1,2,2,1,0,-1,-1,1,1,3
"890",1,2,2,1,3,-1,-1,1,1,0,3
"891",2,2,1,3,3,-1,1,1,0,0,3
"892",2,1,3,3,3,1,1,0,0,0,3
"893",1,3,3,3,3,1,0,0,0,-1,3
"894",3,3,3,3,3,0,0,0,-1,-1,2
"895",3,3,3,3,2,0,0,-1,-1,-1,3
"896",3,3,3,2,3,0,-1,-1,-1,0,1
"897",3,3,2,3,1,-1,-1,-1,0,1,3
"898",3,2,3,1,3,-1,-1,0,1,0,3
"899",2,3,1,3,3,-1,0,1,0,1,2
"900",3,1,3,3,2,0,1,0,1,0,3
"901",1,3,3,2,3,1,0,1,0,0,3
"902",3,3,2,3,3,0,1,0,0,1,1
"903",2,2,3,3,1,1,-1,0,1,1,2
"904",2,3,3,1,2,-1,0,1,1,0,2
"905",3,3,1,2,2,0,1,1,0,-1,2
"906",3,1,2,2,2,1,1,0,-1,0,3
"907",1,2,2,2,3,1,0,-1,0,-1,1
"908",2,2,2,3,1,0,-1,0,-1,1,3
"909",2,2,3,1,3,-1,0,-1,1,-1,3
"910",2,3,1,3,3,0,-1,1,-1,-1,3
"911",3,1,3,3,3,-1,1,-1,-1,1,2
"912",1,3,3,3,2,1,-1,-1,1,1,1
"913",3,3,3,2,1,-1,-1,1,1,-1,1
"914",3,3,2,1,1,-1,1,1,-1,-1,3
"915",3,2,1,1,3,1,1,-1,-1,1,1
"916",2,1,1,3,1,1,-1,-1,1,-1,1
"917",1,1,3,1,1,-1,-1,1,-1,-1,1
"918",1,3,1,1,1,-1,1,-1,-1,0,2
"919",3,1,1,1,2,1,-1,-1,0,0,3
"920",1,1,1,2,3,-1,-1,0,0,-1,1
"921",1,1,2,3,1,-1,0,0,-1,1,1
"922",1,2,3,1,1,0,0,-1,1,1,1
"923",2,3,1,1,1,0,-1,1,1,1,1
"924",3,1,1,1,1,-1,1,1,1,-1,1
"925",1,1,1,1,1,1,1,1,-1,-1,1
"926",1,1,1,1,1,1,1,-1,-1,0,3
"927",1,1,1,1,3,1,-1,-1,0,-1,3
"928",1,1,1,3,3,-1,-1,0,-1,-1,3
"929",1,1,3,3,3,-1,0,-1,-1,-1,3
"930",1,3,3,3,3,0,-1,-1,-1,1,2
"931",3,3,3,3,2,-1,-1,-1,1,1,3
"932",3,3,3,2,3,-1,-1,1,1,1,1
"933",3,3,2,3,1,-1,1,1,1,0,2
"934",3,2,3,1,2,1,1,1,0,0,2
"935",2,3,1,2,2,1,1,0,0,1,3
"936",3,1,2,2,3,1,0,0,1,-1,1
"937",1,2,2,3,1,0,0,1,-1,1,1
"938",2,2,3,1,1,0,1,-1,1,0,1
"939",2,3,1,1,1,1,-1,1,0,1,2
"940",3,1,1,1,2,-1,1,0,1,-1,2
"941",1,1,1,2,2,1,0,1,-1,1,3
"942",1,1,2,2,3,0,1,-1,1,1,3
"943",1,2,2,3,3,1,-1,1,1,0,1
"944",2,2,3,3,1,-1,1,1,0,1,2
"945",2,3,3,1,2,1,1,0,1,-1,2
"946",3,3,1,2,2,1,0,1,-1,0,2
"947",3,1,2,2,2,0,1,-1,0,0,3
"948",1,2,2,2,3,1,-1,0,0,1,1
"949",2,2,2,3,1,-1,0,0,1,1,2
"950",2,2,3,1,2,0,0,1,1,-1,2
"951",2,3,1,2,2,0,1,1,-1,1,3
"952",3,1,2,2,3,1,1,-1,1,-1,3
"953",1,2,2,3,3,1,-1,1,-1,1,1
"954",2,2,3,3,1,-1,1,-1,1,1,2
"955",2,3,3,1,2,1,-1,1,1,-1,2
"956",3,3,1,2,2,-1,1,1,-1,0,2
"957",3,1,2,2,2,1,1,-1,0,0,2
"958",1,2,2,2,2,1,-1,0,0,1,3
"959",2,2,2,2,3,-1,0,0,1,0,3
"960",2,2,2,3,3,0,0,1,0,-1,1
"961",2,2,3,3,1,0,1,0,-1,0,1
"962",2,3,3,1,1,1,0,-1,0,0,1
"963",3,3,1,1,1,0,-1,0,0,1,3
"964",3,1,1,1,3,-1,0,0,1,0,3
"965",1,1,1,3,3,0,0,1,0,1,3
"966",1,1,3,3,3,0,1,0,1,0,3
"967",1,3,3,3,3,1,0,1,0,0,3
"968",3,3,3,3,3,0,1,0,0,-1,3
"969",3,3,3,3,3,1,0,0,-1,0,3
"970",3,3,3,3,3,0,0,-1,0,1,2
"971",3,3,3,3,2,0,-1,0,1,1,1
"972",3,3,3,2,1,-1,0,1,1,-1,1
"973",3,3,2,1,1,0,1,1,-1,-1,1
"974",3,2,1,1,1,1,1,-1,-1,-1,1
"975",2,1,1,1,1,1,-1,-1,-1,-1,1
"976",1,1,1,1,1,-1,-1,-1,-1,1,1
"977",1,1,1,1,1,-1,-1,-1,1,1,3
"978",1,1,1,1,3,-1,-1,1,1,0,3
"979",1,1,1,3,3,-1,1,1,0,0,2
"980",1,1,3,3,2,1,1,0,0,-1,3
"981",1,3,3,2,3,1,0,0,-1,0,3
"982",3,3,2,3,3,0,0,-1,0,1,2
"983",3,2,3,3,2,0,-1,0,1,1,1
"984",2,3,3,2,1,-1,0,1,1,-1,3
"985",3,3,2,1,3,0,1,1,-1,0,1
"986",3,2,1,3,1,1,1,-1,0,-1,1
"987",2,1,3,1,1,1,-1,0,-1,-1,1
"988",1,3,1,1,1,-1,0,-1,-1,-1,1
"989",3,1,1,1,1,0,-1,-1,-1,-1,1
"990",1,1,1,1,1,-1,-1,-1,-1,-1,3
"991",1,1,1,1,3,-1,-1,-1,-1,0,3
"992",1,1,1,3,3,-1,-1,-1,0,0,2
"993",1,1,3,3,2,-1,-1,0,0,-1,3
"994",1,3,3,2,3,-1,0,0,-1,1,3
"995",3,3,2,3,3,0,0,-1,1,0,1
"996",3,2,3,3,1,0,-1,1,0,0,1
"997",2,3,3,1,1,-1,1,0,0,1,2
"998",3,3,1,1,2,1,0,0,1,-1,2
"999",3,1,1,2,2,0,0,1,-1,1,3
"1000",1,1,2,2,3,0,1,-1,1,1,1
"1001",1,2,2,3,1,1,-1,1,1,1,2
"1002",2,2,3,1,2,-1,1,1,1,0,1
"1003",3,2,2,3,2,0,0,1,-1,0,3
"1004",2,2,3,2,3,0,1,-1,0,1,1
"1005",2,3,2,3,1,1,-1,0,1,0,3
"1006",3,2,3,1,3,-1,0,1,0,1,1
"1007",2,3,1,3,1,0,1,0,1,-1,1
"1008",3,1,3,1,1,1,0,1,-1,1,3
"1009",1,3,1,1,3,0,1,-1,1,1,2
"1010",3,1,1,3,2,1,-1,1,1,1,3
"1011",1,1,3,2,3,-1,1,1,1,1,1
"1012",1,3,2,3,1,1,1,1,1,-1,2
"1013",3,2,3,1,2,1,1,1,-1,-1,2
"1014",2,3,1,2,2,1,1,-1,-1,1,1
"1015",3,1,2,2,1,1,-1,-1,1,1,1
"1016",1,2,2,1,1,-1,-1,1,1,-1,1
"1017",2,2,1,1,1,-1,1,1,-1,1,3
"1018",2,1,1,1,3,1,1,-1,1,-1,3
"1019",1,1,1,3,3,1,-1,1,-1,-1,3
"1020",1,1,3,3,3,-1,1,-1,-1,-1,2
"1021",1,3,3,3,2,1,-1,-1,-1,-1,3
"1022",3,3,3,2,3,-1,-1,-1,-1,-1,1
"1023",3,3,2,3,1,-1,-1,-1,-1,-1,2
"1024",3,2,3,1,2,-1,-1,-1,-1,0,1
"1025",2,3,1,2,1,-1,-1,-1,0,1,3
"1026",3,1,2,1,3,-1,-1,0,1,0,3
"1027",1,2,1,3,3,-1,0,1,0,1,2
"1028",2,1,3,3,2,0,1,0,1,0,3
"1029",1,3,3,2,3,1,0,1,0,0,1
"1030",3,3,2,3,1,0,1,0,0,-1,2
"1031",3,2,3,1,2,1,0,0,-1,-1,2
"1032",2,3,1,2,2,0,0,-1,-1,-1,2
"1033",3,1,2,2,2,0,-1,-1,-1,-1,1
"1034",1,2,2,2,1,-1,-1,-1,-1,1,3
"1035",2,2,2,1,3,-1,-1,-1,1,0,3
"1036",2,2,1,3,3,-1,-1,1,0,0,3
"1037",2,1,3,3,3,-1,1,0,0,0,2
"1038",1,3,3,3,2,1,0,0,0,1,3
"1039",3,3,3,2,3,0,0,0,1,0,3
"1040",3,3,2,3,3,0,0,1,0,0,1
"1041",3,2,3,3,1,0,1,0,0,-1,1
"1042",2,3,3,1,1,1,0,0,-1,1,3
"1043",3,3,1,1,3,0,0,-1,1,1,2
